event_time,zone,service_mode,data_volume_tb,transaction_load,response_time_ms,billing_amount,uptime_percent,festival_flag,month,day_of_week,quarter,lag_1,lag_7,rolling_mean_7,rolling_mean_30,spike_flag
2022-01-08 01:00:00,asiaedge-singapore,object,163.86470575252872,4470,78.32372265919753,405.5824003899377,97.87486771170695,0,1,5,1,203.69398188390807,88.3626319971838,166.26329724447697,158.0762107906539,0
2022-01-08 06:00:00,southindia-dc1,block,74.36296140069943,4479,82.06354779331208,589.7644536951113,99.27851448892088,1,1,5,1,163.86470575252872,265.85855931380473,138.9067832568905,158.27712093080476,0
2022-01-08 08:00:00,southindia-dc2,block,70.44922804200554,4598,89.20531553466287,711.6556522093508,98.615571946345,0,1,5,1,74.36296140069943,70.5006332059823,138.89943966203668,151.49309384498753,0
2022-01-08 22:00:00,asiaedge-tokyo,block,193.231242431622,4561,89.76620002054916,81.216811930871,99.090652684681,0,1,5,1,70.44922804200554,194.94221054440368,138.65501564592503,148.5107185308111,0
2022-01-09 06:00:00,asiaedge-singapore,block,65.62809371004407,4565,66.53527055038927,598.4643877036889,97.29545992563898,1,1,6,1,193.231242431622,142.04997648284862,127.73760382123866,143.31077056345657,0
2022-01-09 12:00:00,asiaedge-tokyo,archive,144.11984406207017,4532,112.89331888620154,259.4157193117263,97.76309351910484,1,1,6,1,65.62809371004407,122.93301352786278,130.76429389755398,142.76307991204416,0
2022-01-09 17:00:00,southindia-dc1,object,148.78073234150588,4453,156.13998176053127,758.8617766060414,98.85160800451196,0,1,6,1,144.11984406207017,203.69398188390807,122.91954396292512,139.60281175348868,0
2022-01-09 19:00:00,southindia-dc2,block,122.39908676586003,4500,123.89698489144158,332.6853348605106,97.71973759719936,1,1,6,1,148.78073234150588,163.86470575252872,116.99588410768673,140.0554491735738,0
2022-01-10 03:00:00,southindia-dc1,block,98.07668253482797,4521,167.24933309860154,82.97795283707377,99.78180369853126,0,1,0,1,122.39908676586003,74.36296140069943,120.38355855541938,136.79621256261296,0
2022-01-10 08:00:00,asiaedge-singapore,block,147.5865339170215,4393,72.7637002136388,723.6852407363917,97.08316374078814,0,1,0,1,98.07668253482797,70.44922804200554,131.40317368042165,137.26725815353302,0
2022-01-10 17:00:00,asiaedge-tokyo,block,204.0087072574674,4539,171.02315983486483,404.65137622737353,99.94251320116504,1,1,0,1,147.5865339170215,193.231242431622,132.9428115126853,139.4046708683946,0
2022-01-10 18:00:00,asiaedge-tokyo,block,78.1658054545821,4459,160.65992240905297,368.3374123132664,97.2156524205141,1,1,0,1,204.0087072574674,65.62809371004407,134.73391319047644,140.14659023523188,0
2022-01-10 20:00:00,southindia-dc1,block,70.41381688830997,4576,108.86902234967252,92.04508025667693,98.22171399305977,1,1,0,1,78.1658054545821,144.11984406207017,124.20448073708212,138.7695558630411,0
2022-01-10 21:00:00,southindia-dc2,block,54.56061760298964,4618,123.26405417043397,98.20911168538134,98.21868065938123,0,1,0,1,70.41381688830997,148.78073234150588,110.74446434586551,134.96197779838323,0
2022-01-11 01:00:00,asiaedge-tokyo,block,159.0112244911605,4578,117.734524116498,559.610312807242,98.63472892578692,0,1,1,1,54.56061760298964,122.39908676586003,115.97476973519416,134.5438274235186,0
2022-01-11 13:00:00,asiaedge-singapore,block,132.6370065317421,4503,70.9216332157536,298.7876674221792,96.94565392864315,0,1,1,1,159.0112244911605,98.07668253482797,120.91195887761046,134.75273671757247,0
2022-01-11 20:00:00,asiaedge-tokyo,archive,142.016160838817,4515,108.41041649746096,116.52320082340964,97.2743007898853,1,1,1,1,132.6370065317421,147.5865339170215,120.11619129500981,135.3106952691131,0
2022-01-12 01:00:00,southindia-dc2,block,210.58612513208607,4512,103.21513145808228,160.23792231253535,99.67532618288288,0,1,2,1,142.016160838817,204.0087072574674,121.05582241995535,138.19073007768026,1
2022-01-12 01:00:00,asiaedge-tokyo,block,42.01238646551936,4626,95.40028389850102,416.1798291371252,97.0086312846822,1,1,2,1,210.58612513208607,78.1658054545821,115.89104827866065,133.7479049921673,0
2022-01-12 04:00:00,southindia-dc2,block,101.35026188542072,4545,147.51015596957964,676.506563163547,98.98736628007366,0,1,2,1,42.01238646551936,70.41381688830997,120.31054042110506,132.55519636804507,0
2022-01-12 10:00:00,southindia-dc1,object,195.81128245212463,4483,150.25096810068075,653.4072788669496,98.2318612875375,0,1,2,1,101.35026188542072,54.56061760298964,140.48920682812434,134.54950791986633,0
2022-01-12 13:00:00,southindia-dc2,object,126.61120673844012,4468,139.49341900397243,471.0189539141319,96.52356985581676,1,1,2,1,195.81128245212463,159.0112244911605,135.86063286345,132.43898350708102,0
2022-01-12 14:00:00,asiaedge-tokyo,archive,159.03380997800508,4593,141.0204187480873,897.0115715712817,99.86469474131208,0,1,2,1,126.61120673844012,132.6370065317421,139.63160478434472,133.1019509876948,0
2022-01-12 22:00:00,asiaedge-singapore,object,147.09029044904008,4551,96.58370173170154,742.2790363587308,96.79481144023144,1,1,2,1,159.03380997800508,142.016160838817,140.356480442948,135.05953960275667,0
2022-01-12 22:00:00,asiaedge-singapore,archive,104.9075175982128,4520,152.35274408087406,462.0665569517717,97.68122414585564,0,1,2,1,147.09029044904008,210.58612513208607,125.25953650953754,129.69450487890362,0
2022-01-12 22:00:00,asiaedge-tokyo,object,62.72474474738551,4465,127.80510275493236,483.15105156672064,99.00176258932478,0,1,2,1,104.9075175982128,42.01238646551936,128.21844483551843,129.4353085969504,0
2022-01-13 00:00:00,asiaedge-singapore,archive,104.69773331462788,4465,95.99698713801516,826.2392649421896,99.01814260736958,1,1,3,1,62.72474474738551,101.35026188542072,128.69665503969085,126.42715935595785,0
2022-01-13 03:00:00,southindia-dc2,object,106.46653880515764,4528,161.44608944867895,444.4566514365308,98.92354176848356,0,1,3,1,104.69773331462788,195.81128245212463,115.93312023298131,125.24104476670148,0
2022-01-13 04:00:00,southindia-dc1,object,84.3261573117517,4455,59.13234122222036,81.0646113079931,98.97430941694655,0,1,3,1,106.46653880515764,126.61120673844012,109.89239888631153,123.95414955949781,0
2022-01-13 04:00:00,asiaedge-singapore,archive,104.727923140623,4487,75.8421886448716,323.7532853958785,99.29583086015415,1,1,3,1,84.3261573117517,159.03380997800508,102.13441505239982,120.65528093472162,0
2022-01-13 05:00:00,southindia-dc1,object,168.93980887615626,4562,82.59235234363564,307.44961589507113,99.68777748974138,0,1,3,1,104.727923140623,147.09029044904008,105.25577482770211,120.82445103884255,0
2022-01-13 09:00:00,southindia-dc2,archive,70.27117284666267,4455,142.6814443036675,300.1171928863626,96.777369766898,1,1,3,1,168.93980887615626,104.9075175982128,100.30772557748067,120.68805808704131,0
2022-01-13 11:00:00,asiaedge-singapore,object,51.78381704868129,4448,65.12948670908926,503.3474608369417,97.88137445158556,1,1,3,1,70.27117284666267,62.72474474738551,98.74473590623721,120.06587772059717,0
2022-01-13 11:00:00,asiaedge-tokyo,object,91.49321228324726,4526,191.68092234912584,101.8291013335355,98.32198678350322,1,1,3,1,51.78381704868129,104.69773331462788,96.85837575889711,116.67461004898468,0
2022-01-13 15:00:00,southindia-dc1,block,218.62888852948728,4379,135.73623382490544,845.5488441357309,98.65499779036372,1,1,3,1,91.49321228324726,106.46653880515764,112.8815685766585,121.77463654296614,1
2022-01-13 22:00:00,asiaedge-singapore,block,74.44143520110154,4567,85.41720647307714,380.8574663447464,98.601899159044,1,1,3,1,218.62888852948728,84.3261573117517,111.46946541799419,119.45202291426718,0
2022-01-14 04:00:00,asiaedge-tokyo,block,177.26122181582372,4268,126.12993877096832,136.92485240397565,99.91215291880386,1,1,4,1,74.44143520110154,104.727923140623,121.83136522873714,120.4013725634111,0
2022-01-14 08:00:00,asiaedge-singapore,block,68.5639719708716,4549,63.49015585119505,808.1892069800798,99.28677408703564,0,1,4,1,177.26122181582372,168.93980887615626,107.49195995655363,118.60686873691148,0
2022-01-14 10:00:00,southindia-dc1,block,126.93904730837257,4530,150.85780358527856,700.8701454160846,97.4007986495223,1,1,4,1,68.5639719708716,70.27117284666267,115.58737059394075,119.56894756269631,0
2022-01-14 11:00:00,asiaedge-singapore,block,182.6533754665981,4416,135.416854727414,684.5827857796392,99.05433451634548,1,1,4,1,126.93904730837257,51.78381704868129,134.2830217965003,120.73784228101552,0
2022-01-14 17:00:00,asiaedge-singapore,object,238.3677036248237,4506,100.99484078680578,899.2447506984488,99.8230607091488,0,1,4,1,182.6533754665981,91.49321228324726,155.26509198815407,121.8831421599274,1
2022-01-14 18:00:00,asiaedge-singapore,block,148.6352588268107,4639,65.8206116312228,638.2353800049252,98.35928393463507,1,1,4,1,238.3677036248237,218.62888852948728,145.26600203062884,124.23212393900168,0
2022-01-15 05:00:00,southindia-dc2,block,152.02288447796224,4563,129.9587310101014,629.8970082652512,96.99585523717634,0,1,5,1,148.6352588268107,74.44143520110154,156.3490662130375,126.9524261919901,0
2022-01-15 13:00:00,southindia-dc2,archive,97.1899020407518,4434,90.73797705311796,771.7401665842868,96.74926612464697,0,1,5,1,152.02288447796224,177.26122181582372,144.91030624517012,128.3734023399155,0
2022-01-15 16:00:00,asiaedge-tokyo,archive,126.35784243499162,4554,103.24210521654294,333.73482488763545,99.68551165281232,0,1,5,1,97.1899020407518,68.5639719708716,153.1665734543301,127.28495627137654,0
2022-01-16 02:00:00,asiaedge-tokyo,archive,65.2672934935585,4469,170.62931680633665,378.4274101915437,97.6833738514174,1,1,6,1,126.35784243499162,126.93904730837257,144.35632290935666,125.03929917010375,0
2022-01-16 05:00:00,asiaedge-singapore,object,36.29949380552719,4386,171.14447104621593,533.6039356439971,99.19403458138808,1,1,6,1,65.2672934935585,182.6533754665981,123.44862552920368,121.5154102689941,0
2022-01-16 06:00:00,asiaedge-tokyo,object,145.6274552773399,4572,112.69484574893389,589.890081590272,99.08533112504008,1,1,6,1,36.29949380552719,238.3677036248237,110.20001862242029,119.35012127383588,0
2022-01-17 10:00:00,southindia-dc2,archive,116.41867557508763,4480,47.775830534452325,817.2925704282096,98.88303596017268,0,1,0,1,145.6274552773399,148.6352588268107,105.59764958645984,121.83033091082149,0
2022-01-17 10:00:00,southindia-dc1,block,33.816781122596545,4451,132.51876601384964,85.07394847728915,99.78172947221566,0,1,0,1,116.41867557508763,152.02288447796224,88.71106339283617,119.57921488539402,0
2022-01-18 00:00:00,southindia-dc2,archive,52.04593858318184,4486,142.4401847312932,401.32478727415145,99.29605801213536,1,1,1,1,33.816781122596545,97.1899020407518,82.26192575604045,114.78703675642926,0
2022-01-18 03:00:00,asiaedge-tokyo,object,72.47979518774511,4485,155.55744529480606,446.8490864099456,99.43071620067865,0,1,1,1,52.04593858318184,126.35784243499162,74.56506186357667,112.9826563714061,0
2022-01-18 10:00:00,asiaedge-tokyo,block,49.36271559243213,4445,140.22156373051126,242.5564499167764,97.9891322179511,1,1,1,1,72.47979518774511,65.2672934935585,72.2929793062729,109.32695322522032,0
2022-01-18 17:00:00,asiaedge-singapore,object,101.4421765471606,4527,134.7183276381142,735.7370426668431,99.96509966526058,1,1,1,1,49.36271559243213,36.29949380552719,81.59907684079197,107.80534942849103,0
2022-01-18 20:00:00,southindia-dc2,object,87.76332522974647,4474,157.32773618540864,758.9578291474724,98.62601865265314,0,1,1,1,101.4421765471606,145.6274552773399,73.33277254827863,107.23387634954214,0
2022-01-18 21:00:00,southindia-dc1,object,94.12991677893145,4580,136.16020043615538,529.8507691375906,99.90127701218935,1,1,1,1,87.76332522974647,116.41867557508763,70.14866414882773,108.28071541726034,0
2022-01-18 22:00:00,southindia-dc1,block,101.909299890211,4283,77.95353604984874,494.1027484795166,99.65270587085938,1,1,1,1,94.12991677893145,33.816781122596545,79.87616682991552,108.18776763644642,0
2022-01-19 03:00:00,southindia-dc2,object,68.8157233894959,4468,103.4748161557179,443.8478938827885,97.33836316341198,1,1,2,1,101.909299890211,52.04593858318184,82.27185037367467,106.93274045592439,0
2022-01-19 11:00:00,asiaedge-singapore,object,176.55412532840654,4470,70.06904408752835,348.9177423555246,99.5397197116298,1,1,2,1,68.8157233894959,72.47979518774511,97.13961182234058,110.00700605647953,0
2022-01-19 15:00:00,asiaedge-singapore,archive,80.27868451647808,4438,162.66657669134167,607.2212676236416,97.16509056212811,0,1,2,1,176.55412532840654,49.36271559243213,101.55617881149,109.1920314356747,0
2022-01-19 22:00:00,southindia-dc1,block,145.85872933927516,4515,72.43345030388855,815.9370697273486,97.84290008444896,1,1,2,1,80.27868451647808,101.4421765471606,107.90140063893493,108.42266211777866,0
2022-01-20 10:00:00,southindia-dc2,object,91.66857176522674,4336,131.4084682980552,165.00342917740815,99.01355584273846,1,1,3,1,145.85872933927516,87.76332522974647,108.4592930011464,109.13590874839747,0
2022-01-20 12:00:00,asiaedge-tokyo,archive,142.46966898578623,4614,126.1525865255773,621.2651445826632,99.62059254036735,0,1,3,1,91.66857176522674,94.12991677893145,115.36497188783996,112.15877047963431,0
2022-01-20 16:00:00,southindia-dc1,archive,127.75870003825489,4643,149.6343149362389,220.6773424781373,98.04971983741102,0,1,3,1,142.46966898578623,101.909299890211,119.0577433375605,113.3676200714679,0
2022-01-20 16:00:00,southindia-dc1,archive,113.04773109072352,4591,110.34925217020856,486.126500575854,96.52542907917233,1,1,3,1,127.75870003825489,68.8157233894959,125.37660158059302,109.84824815684242,0
2022-01-20 22:00:00,southindia-dc1,archive,92.6856359786116,4441,102.35604287944908,290.8299168015012,97.6801058060659,0,1,3,1,113.04773109072352,176.55412532840654,113.39538881633659,110.45638818275944,0
2022-01-21 02:00:00,asiaedge-tokyo,archive,72.32354086649968,4471,103.71491013684305,227.2292636076841,98.13490639433034,1,1,4,1,92.6856359786116,80.27868451647808,112.25893972348254,106.95846548444864,0
2022-01-21 07:00:00,southindia-dc2,block,157.40374910211582,4444,70.99101548894353,384.628289928873,96.59015649333908,0,1,4,1,72.32354086649968,145.85872933927516,113.90822826103121,109.91979138882344,0
2022-01-21 09:00:00,southindia-dc2,block,120.76597824937237,4577,130.03058331081746,764.7826098134296,97.79861657608136,1,1,4,1,157.40374910211582,91.66857176522674,118.06500061590916,109.7140224201901,0
2022-01-21 17:00:00,southindia-dc1,block,83.9167869398956,4475,84.27973307517405,879.6523403509634,99.06280143086484,0,1,4,1,120.76597824937237,142.46966898578623,109.70030318078193,106.42280280263336,0
2022-01-21 18:00:00,asiaedge-tokyo,archive,250.25658782438697,4577,74.41883502559557,659.0315842548023,99.59983578846575,1,1,4,1,83.9167869398956,127.75870003825489,127.20000143594366,106.81909894261881,1
2022-01-21 19:00:00,asiaedge-tokyo,object,178.58382946780426,4622,162.82508561755202,286.70243451970043,99.15110072940496,0,1,4,1,250.25658782438697,113.04773109072352,136.56230120409805,107.81738463065192,0
2022-01-21 21:00:00,asiaedge-singapore,archive,111.2867192098189,4461,124.1191275442576,287.47777252203457,99.09901043838806,1,1,4,1,178.58382946780426,92.6856359786116,139.21959880855624,106.45951245504713,0
2022-01-22 01:00:00,southindia-dc2,archive,220.84639714370607,4423,57.80376120608321,875.8741531932955,96.50657286245652,1,1,5,1,111.2867192098189,72.32354086649968,160.43714970530002,110.58139562514562,1
2022-01-23 02:00:00,southindia-dc2,block,141.25618535409433,4599,92.83279439953854,148.36146380698727,99.52813637437372,0,1,6,1,220.84639714370607,157.40374910211582,158.13035488415406,111.07800705578236,0
2022-01-23 06:00:00,southindia-dc1,block,255.4722205225053,4441,65.88885520974924,291.7751109916141,98.4100632934298,1,1,6,1,141.25618535409433,120.76597824937237,177.37410378031592,117.4181712900806,1
2022-01-23 10:00:00,southindia-dc2,archive,169.3477381849146,4593,157.43486641765324,822.9463954345692,97.00183398114058,1,1,6,1,255.4722205225053,83.9167869398956,189.5785253867472,121.8531127693935,0
2022-01-23 20:00:00,asiaedge-tokyo,object,163.7257963422263,4484,103.38216210283248,276.8204423064756,99.10783756569263,0,1,6,1,169.3477381849146,250.25658782438697,177.21698374643853,122.45639080488972,0
2022-01-23 20:00:00,southindia-dc1,block,188.40467202527128,4521,118.00907058461031,489.0535463071087,99.35093368695958,1,1,6,1,163.7257963422263,178.58382946780426,178.6199612546481,124.85592401989585,0
2022-01-23 22:00:00,southindia-dc1,block,204.30944755397869,4487,96.22283736383672,797.7570472749085,97.77212297839004,1,1,6,1,188.40467202527128,111.2867192098189,191.90892244667094,130.5390129009419,0
2022-01-24 06:00:00,southindia-dc2,block,220.2142230826861,4454,138.59773554075286,507.6595435127375,97.09246206726188,0,1,0,1,204.30944755397869,220.84639714370607,191.81861186652523,136.14462238425872,1
2022-01-24 07:00:00,asiaedge-singapore,block,236.1189986113935,4509,107.2487875432448,724.11816414881,97.9598013834756,1,1,0,1,220.2142230826861,141.25618535409433,205.37044233185367,141.59926249838034,1
2022-01-24 12:00:00,southindia-dc2,archive,88.49832181686402,4427,166.04786045696238,697.3010727944778,98.78000764919804,1,1,0,1,236.1189986113935,255.4722205225053,181.5170282310478,142.9037827058614,0
2022-01-24 12:00:00,asiaedge-tokyo,archive,125.68318261071958,4463,114.72040823013934,120.0429005555655,97.85379919696852,0,1,0,1,88.49832181686402,169.3477381849146,175.27923457759135,143.71181624131336,0
2022-01-24 14:00:00,southindia-dc2,object,230.4452959430124,4407,87.41710071078697,718.8111008356576,97.03930682370122,1,1,0,1,125.68318261071958,163.7257963422263,184.8105916634179,148.46788193175556,1
2022-01-24 16:00:00,southindia-dc1,archive,220.4498156782316,4559,166.25696357450127,173.86196732530937,97.90692466433828,1,1,0,1,230.4452959430124,188.40467202527128,189.38846932812658,152.67854522839892,1
2022-01-24 18:00:00,southindia-dc2,block,210.45433541345076,4593,81.80671861150023,467.1938431512004,97.67962119862403,0,1,0,1,220.4498156782316,204.30944755397869,190.2663104509083,156.29671307917354,1
2022-01-24 22:00:00,southindia-dc2,archive,200.45885514866987,4418,81.98944726892987,567.9759470632786,96.66969100303004,1,1,0,1,210.45433541345076,220.2142230826861,187.44411503176312,160.68481747114603,0
2022-01-24 22:00:00,asiaedge-singapore,object,190.46337488388903,4530,183.6710771319869,352.79570408939617,97.75978070868996,0,1,0,1,200.45885514866987,236.1189986113935,180.92188307069105,161.14845912299543,0
2022-01-24 23:00:00,southindia-dc1,block,272.1101930032006,4549,140.4003794724092,381.34519691985287,97.44446605779858,1,1,0,1,190.46337488388903,88.49832181686402,207.1521503830248,167.54284273921954,1
2022-01-25 03:00:00,asiaedge-singapore,block,109.38660245916564,4522,117.25294711386876,450.4624747575161,96.94618970223326,0,1,1,1,272.1101930032006,125.68318261071958,204.8240675042314,166.3271051765492,0
2022-01-25 03:00:00,southindia-dc2,archive,82.31031713570377,4507,156.22503127935315,266.96441256285937,99.13024007486312,0,1,1,1,109.38660245916564,230.4452959430124,183.66192767461592,166.0151633555651,0
2022-01-25 07:00:00,asiaedge-tokyo,block,371.022383915537,4488,112.03479344473185,667.8402910479666,98.33892898819572,0,1,1,1,82.31031713570377,220.4498156782316,205.1722945656595,173.63358718655678,1
2022-01-25 09:00:00,southindia-dc2,block,267.84028892876955,4472,161.91239918734644,794.0459948682537,97.03330575337785,1,1,1,1,371.022383915537,210.45433541345076,213.37028792499078,178.3029734829073,1
2022-01-25 15:00:00,southindia-dc1,archive,164.6581939420021,4569,107.76672955913293,720.3550184309312,98.5427187990407,0,1,1,1,267.84028892876955,200.45885514866987,208.25590775260966,180.0233222446166,0
2022-01-25 21:00:00,southindia-dc2,block,61.47609895523463,4390,54.43715143536161,885.6586807564053,98.19553425638269,1,1,1,1,164.6581939420021,190.46337488388903,189.82915404851616,178.98300434383737,0
2022-01-25 22:00:00,southindia-dc2,object,167.4863099052976,4658,162.69293462362458,245.8083995700871,99.53033505546534,0,1,1,1,61.47609895523463,272.1101930032006,174.88288503453006,182.1550966451306,0
2022-01-26 04:00:00,asiaedge-tokyo,object,123.13674383531853,4513,138.0443035638625,188.97688436212687,98.6582606312405,0,1,2,1,167.4863099052976,109.38660245916564,176.847190945409,181.01286313623734,0
2022-01-26 04:00:00,asiaedge-tokyo,object,78.78717776533945,4423,99.74693503126534,669.1876982768675,99.00512068324308,1,1,2,1,123.13674383531853,82.31031713570377,176.34388532107124,179.6135697867696,0
2022-01-26 05:00:00,asiaedge-tokyo,object,174.00505241897122,4463,65.367232255056,313.2090943541482,96.61204800714806,1,1,2,1,78.78717776533945,371.022383915537,148.1985522501333,182.61651196940545,0
2022-01-26 13:00:00,southindia-dc2,block,102.86382688125148,4501,60.36412249052776,398.57546248734167,99.57402558168776,1,1,2,1,174.00505241897122,267.84028892876955,124.630486243345,177.70341993796762,0
2022-01-26 17:00:00,asiaedge-tokyo,archive,240.0416289733812,4641,105.91604353075698,237.57079163464985,99.22494694470686,1,1,2,1,102.86382688125148,164.6581939420021,135.39954839068488,179.75201325482018,1
2022-01-27 18:00:00,southindia-dc1,object,213.4468801181893,4519,54.14071339213659,775.8012373967277,97.24512462644982,0,1,3,1,240.0416289733812,61.47609895523463,157.10965998539268,183.15735195176586,1
2022-01-27 21:00:00,southindia-dc2,archive,160.08568246336614,4415,87.15659994515511,102.74679774361712,98.24284790906604,0,1,3,1,213.4468801181893,167.4863099052976,156.05242749368819,181.1319947957545,0
