event_time,zone,service_mode,data_volume_tb,transaction_load,response_time_ms,billing_amount,uptime_percent,festival_flag
2024-09-28 11:00:00,asiaedge-tokyo,archive,49.0634495699923,4446,125.7793252366556,484.9218706680108,97.98675421296852,1
2024-12-10 19:00:00,southindia-dc2,block,,4545,49.99420818773234,722.3076244064198,97.94680311921171,1
2024-09-11 08:00:00,asiaedge-singapore,block,311.389949742553,4523,95.15973118469665,736.6657164787356,99.3228830109619,0
2023-11-25 09:00:00,asiaedge-tokyo,block,,4470,53.755953442372004,658.7465724458076,97.49721226781318,0
2023-02-18 08:00:00,southindia-dc1,archive,117.45745954730663,4634,117.1399156570198,449.78598132209845,96.51654955445929,0
2023-03-20 08:00:00,southindia-dc2,archive,42.010373728228075,4603,136.23113580115552,579.6957962988458,96.55556266657963,1
2022-09-09 23:00:00,southindia-dc2,archive,59.40425842582316,4509,95.20002106736862,221.33249747009788,97.62905598188925,1
2024-06-29 13:00:00,asiaedge-singapore,archive,32.754497490537695,4451,127.88192970303012,581.5393073496763,98.05086757233099,1
2023-04-11 20:00:00,southindia-dc2,block,56.227566170579834,4535,136.48279972622106,179.78080637667492,98.72973365161698,1
2022-10-09 04:00:00,southindia-dc1,archive,155.1191726248325,4604,143.99907184996474,896.9839364855118,97.33004597476159,1
2022-02-01 20:00:00,southindia-dc2,object,135.32194189136538,4465,123.47249207679512,307.9150795004831,98.02238988866009,1
2022-09-25 15:00:00,southindia-dc2,block,122.68338334461401,4616,130.3682080217712,743.742287784009,97.92083707346848,1
2023-04-03 17:00:00,southindia-dc2,block,113.34416664619707,4424,171.6075918104341,368.99975625676365,97.92897348541065,1
2024-03-12 11:00:00,southindia-dc1,object,194.89084016898548,4448,120.72546092743343,673.7134367603547,98.18999077142767,1
2023-07-28 08:00:00,southindia-dc2,object,132.79279996365258,4536,151.70134240065113,623.6148052949851,96.95423972509181,1
2022-08-15 13:00:00,southindia-dc2,object,120.47174059884344,4641,112.06822432338585,454.8006172496144,98.81956200861802,1
2024-07-01 07:00:00,asiaedge-singapore,block,170.45142346731436,4591,97.23947299605517,175.27032540105876,98.40967698003976,0
2023-11-18 12:00:00,southindia-dc1,archive,207.5794081018259,4555,113.42280815657072,792.0535751502196,99.06371116740851,1
2022-07-22 07:00:00,asiaedge-tokyo,archive,58.21054507364492,4520,191.49888967570757,883.632185172059,96.85988314643309,1
2022-02-22 00:00:00,southindia-dc1,archive,79.41313788977905,4543,45.75420017973593,,98.23517153744163,0
2023-02-16 13:00:00,asiaedge-tokyo,block,89.43239011580481,4496,134.57489314740613,785.5835142492132,97.05038030546136,1
2024-02-22 20:00:00,asiaedge-tokyo,block,99.08030885988902,4433,88.66126799054037,711.2855365813327,97.87107452989625,1
2022-02-08 19:00:00,southindia-dc2,archive,356.7556785891061,4366,83.41209460193684,552.4163879258845,97.25286099004474,1
2022-10-04 01:00:00,southindia-dc2,object,148.87367474867668,4474,76.56171658308301,610.1609962764942,98.7052140009064,1
2024-03-03 03:00:00,asiaedge-singapore,object,255.37903871711265,4448,125.46138589245139,647.4691537926744,97.20025950255791,0
2024-10-15 11:00:00,asiaedge-singapore,block,,4527,131.29403807494754,,98.3115358244751,1
2024-06-24 03:00:00,southindia-dc1,block,49.248603727321566,4545,99.39324474326273,794.8913805924807,99.64945006390404,0
2024-05-23 09:00:00,southindia-dc1,block,105.75826503239031,4489,170.15804005066335,547.6071723864422,96.5037609844649,0
2024-06-15 19:00:00,southindia-dc2,object,,4424,60.89056208642915,494.4336041278638,97.60628942453259,1
2023-09-28 19:00:00,southindia-dc2,object,71.10546971174708,4328,151.55675071055657,442.8645584668186,98.90910034713674,1
2022-11-17 04:00:00,southindia-dc1,block,162.72795887469533,4507,99.99265419080658,327.34055636871267,97.47631988933114,1
2022-02-02 19:00:00,asiaedge-tokyo,block,154.92947536220393,4414,115.02453886757448,348.767986217992,99.09031079929717,1
2022-12-09 17:00:00,asiaedge-tokyo,object,53.853400945790455,4512,132.50411605480588,86.43824512334405,96.94787272587205,1
2023-04-20 11:00:00,southindia-dc2,archive,225.5404591299866,4423,120.54863583697887,165.11413672467955,96.78173825632815,1
2024-06-26 22:00:00,southindia-dc1,archive,,4414,105.2234426937029,830.0154890085403,98.41566896004746,1
2022-11-24 17:00:00,southindia-dc2,archive,111.39384226116861,4385,60.00369328650125,826.6463462483568,97.58491796210025,0
2024-08-27 13:00:00,asiaedge-singapore,archive,298.50977721399215,4495,109.98725243580667,229.854447854219,98.92335825015752,1
2022-07-31 21:00:00,asiaedge-tokyo,block,42.76600646317452,4501,117.38623510349514,522.1889561993843,97.77698268167427,0
2024-07-25 17:00:00,southindia-dc2,object,78.91964730991907,4308,31.930594294202464,887.7920646554763,99.33589774572087,0
2022-03-01 23:00:00,southindia-dc2,block,51.63369565250831,4567,130.6081840039894,774.6117877135783,98.30710006774417,1
2023-07-15 02:00:00,asiaedge-tokyo,archive,114.09074848078399,4611,167.73598469894438,464.8436181780123,97.59811725305164,0
2023-07-13 03:00:00,asiaedge-singapore,object,116.19704565584563,4486,69.96392111465963,145.01517924460222,99.08949272437731,1
2022-06-17 10:00:00,southindia-dc1,archive,153.5837750637603,4509,161.69143688778976,300.3814500100542,98.67997930789598,1
2023-06-13 18:00:00,southindia-dc2,archive,206.90877300705392,4426,97.81698038995765,352.5989502130557,97.3956698839236,1
2023-08-22 05:00:00,southindia-dc2,archive,,4474,121.43258400549833,515.5894692208631,96.89954956773485,1
2024-07-11 07:00:00,southindia-dc2,object,194.52434437127383,4550,93.62555695168714,338.99721119325324,99.4885887303112,1
2023-05-09 11:00:00,southindia-dc1,block,122.35386569011341,4492,54.17231226194413,349.5248390336889,98.24815712145642,1
2023-08-29 19:00:00,southindia-dc2,object,62.64586468877564,4507,59.00952036600086,854.6887634065349,97.13329487904863,0
2022-12-10 07:00:00,southindia-dc2,object,167.80030146820246,4592,175.4042713939292,791.78557554971,98.1909260363627,1
2022-02-02 16:00:00,asiaedge-tokyo,archive,117.73812053188854,4485,89.69522558781756,824.4943976083099,97.56042136971145,1
2022-10-05 20:00:00,southindia-dc2,object,185.54653270906843,4438,189.95504722785995,583.7007227999045,96.85114654927708,0
2022-01-15 13:00:00,southindia-dc2,archive,97.1899020407518,4434,90.73797705311797,771.7401665842868,96.74926612464695,0
2023-03-08 03:00:00,asiaedge-tokyo,block,,4508,109.2088072389564,750.7412389258922,97.19067673925743,1
2024-10-09 09:00:00,asiaedge-singapore,archive,199.1464875847365,4627,142.87836791039376,727.2680611404867,98.5666586394349,1
2024-05-19 17:00:00,asiaedge-tokyo,block,128.7814856570753,4504,81.52508341714133,665.8779053167322,97.15768528939869,0
2022-02-05 04:00:00,southindia-dc1,archive,214.0579104113716,4432,152.67374986407236,,96.74742321487584,1
2024-07-19 19:00:00,asiaedge-tokyo,object,100.69090860533282,4489,152.5293777904366,816.2888878489936,96.79799954015404,1
2022-07-16 14:00:00,asiaedge-singapore,archive,90.00182902886397,4489,164.48754793865055,287.5455493739662,97.62150075465951,0
2023-06-24 06:00:00,southindia-dc1,block,140.37547926016185,4480,119.94311901350297,772.7549587667543,99.50232877658952,1
2022-07-17 04:00:00,asiaedge-singapore,object,215.67841085955524,4513,134.34812405730435,469.04199179439377,96.8365976982272,1
2024-05-14 20:00:00,asiaedge-singapore,object,96.98029820332741,4581,85.90942418711214,876.3010185511743,97.15640156285082,0
2024-02-07 20:00:00,asiaedge-tokyo,object,52.26388165418076,4369,175.7687536522807,239.55891505168518,99.13545459083085,0
2024-07-22 23:00:00,southindia-dc1,archive,203.38592838371363,4473,154.42837487499636,96.01862826280777,97.186128567885,0
2023-02-23 00:00:00,asiaedge-singapore,block,89.13102618138728,4506,104.4061525784489,566.9790385447433,98.2017856144985,1
2024-02-18 20:00:00,asiaedge-singapore,block,66.8016145446688,4562,180.84957570865788,672.6382403131304,98.90390048600814,1
2023-02-22 19:00:00,southindia-dc2,object,140.601800211514,4383,95.72304646135963,583.9377316992386,98.17343195453377,1
2024-08-15 16:00:00,asiaedge-tokyo,archive,217.48516359313373,4545,148.33555603708626,537.7807686554147,99.44329579066427,0
2022-08-22 02:00:00,asiaedge-tokyo,block,132.42522055623806,4495,154.04476402830068,525.3276743813119,97.29843878445898,1
2024-07-16 18:00:00,southindia-dc2,archive,,4525,147.6844644602259,479.4702356394792,99.1371642550994,1
2024-04-14 06:00:00,southindia-dc1,object,72.16952147338243,4584,76.90278770291835,397.49816026527725,98.94821999114914,1
2023-05-08 11:00:00,asiaedge-tokyo,object,59.853023435307634,4564,74.98925465840159,703.9956364738835,99.4184636678768,1
2024-09-07 15:00:00,asiaedge-tokyo,object,,4407,120.65132720338204,233.38349719602883,98.31714734920655,0
2024-03-30 15:00:00,asiaedge-tokyo,block,144.73460449187857,4522,129.13994997690367,643.0555277575284,98.93942698319495,1
2022-02-10 13:00:00,asiaedge-tokyo,object,403.3933292092417,4530,146.79154340067925,467.53143553203324,96.9466319108636,1
2023-09-08 10:00:00,southindia-dc2,object,155.33572144399872,4610,115.50863995112253,175.44646456107756,98.1999277039045,1
2024-05-04 23:00:00,southindia-dc2,block,156.90087296140175,4536,19.991266763211897,554.6710120570037,97.33081306215482,1
2022-02-18 03:00:00,asiaedge-singapore,object,79.89099846248274,4509,88.00508581002379,611.6250950137462,97.30673738827143,1
2024-04-07 21:00:00,southindia-dc2,archive,78.9263937600357,4536,123.45546817574487,181.50051540566858,99.57260119214226,1
2023-06-16 04:00:00,asiaedge-singapore,object,425.1313463059952,4532,52.01391659194206,90.483543315552,99.65992483814777,1
2023-04-07 23:00:00,asiaedge-tokyo,archive,150.30426819454425,4354,110.70028606056728,732.9973561738175,97.86629160760502,1
2023-11-05 05:00:00,asiaedge-singapore,archive,63.47585151264813,4613,206.6495363539741,386.32351700259466,98.82671224132466,0
2022-12-31 22:00:00,southindia-dc2,object,,4593,117.22979302661521,393.5196236819058,96.92467285993571,0
2023-06-25 06:00:00,asiaedge-tokyo,object,193.7577241631354,4581,94.3843159569657,874.9749288826159,99.82644594822075,1
2024-11-05 13:00:00,asiaedge-singapore,archive,105.37548557563078,4481,143.74000602456778,458.69110076683995,98.94838174963039,0
2022-04-25 22:00:00,southindia-dc2,object,110.90300437713768,4557,82.8074425717892,755.4904038518993,98.52754028431586,1
2024-05-05 04:00:00,southindia-dc2,object,111.52217967984235,4444,108.45470202953501,432.2093004803988,98.18668678431487,0
2023-04-13 19:00:00,asiaedge-singapore,block,113.09540385011076,4490,121.49567694499056,349.9485722489875,96.51636597826626,0
2022-01-27 23:00:00,asiaedge-singapore,archive,66.58774479668736,4414,51.572685818620144,636.8276188340634,98.13048071506063,0
2022-06-08 01:00:00,asiaedge-tokyo,object,12.674113092109,4485,140.90273694849807,157.92265319496676,97.49486554094095,0
2022-09-13 02:00:00,southindia-dc1,block,138.6809832533208,4401,119.73153261638264,754.9514155429881,98.54791829902969,1
2023-11-22 21:00:00,southindia-dc2,block,,4472,120.14118358195698,886.2994250019567,98.89327504863613,0
2024-02-12 04:00:00,asiaedge-singapore,object,230.9260030571845,4473,104.27381612644685,228.2293183136629,99.07674380347042,1
2024-03-29 04:00:00,asiaedge-tokyo,archive,98.92720428401766,4432,144.47506718315628,554.9540508120017,98.95548967066213,1
2023-12-26 09:00:00,asiaedge-tokyo,block,102.01108501469437,4425,115.70250274713068,521.9139873046499,98.20411687351073,1
2022-01-08 01:00:00,asiaedge-singapore,object,163.86470575252872,4470,78.32372265919753,405.5824003899377,97.87486771170697,0
2024-05-04 13:00:00,southindia-dc1,archive,49.73632082346984,4490,130.0095982999348,,98.17135450939055,1
2022-04-08 02:00:00,southindia-dc1,block,65.72790534035869,4503,123.33650226242747,288.39355033680704,97.28108287084173,1
2024-10-10 04:00:00,asiaedge-singapore,object,156.31956602378472,4366,81.51920465246108,884.0746815647918,96.95304715123676,1
2022-04-04 06:00:00,southindia-dc2,block,272.7039726061702,4649,107.83340569801418,845.3732052908581,97.48544926806184,0
2023-12-14 22:00:00,southindia-dc2,block,212.9178074874767,4499,175.70498209564045,,96.76011507197688,0
2023-08-09 10:00:00,southindia-dc2,archive,143.9331175268053,4453,85.48891210256664,104.46198927048702,97.35533973435676,0
2024-09-08 20:00:00,asiaedge-tokyo,block,383.67098720916607,4512,122.36817072661671,197.59548882551925,99.95387130733108,1
2024-05-30 06:00:00,southindia-dc1,object,92.49210636734519,4496,123.47748156143395,678.53196472966,99.91736563299601,1
2024-09-28 16:00:00,asiaedge-tokyo,block,174.92785104584897,4377,80.99019035707076,874.0323301907165,98.80989333248469,1
2022-01-19 11:00:00,asiaedge-singapore,object,176.55412532840654,4470,70.06904408752835,348.9177423555246,99.5397197116298,1
2022-12-12 18:00:00,asiaedge-singapore,block,119.25892431085977,4544,140.6026808223945,755.7298507273733,96.94732759843124,0
2024-10-04 06:00:00,southindia-dc1,archive,,4637,119.36026991450045,525.2945359217273,97.46408579722282,1
2022-09-08 04:00:00,southindia-dc1,archive,126.78246568248171,4420,99.71989332861362,614.9584561155172,97.11515261776275,1
2023-06-17 06:00:00,asiaedge-singapore,block,141.9237860848792,4498,104.65135175028799,820.3763213036492,99.42898455399983,1
2022-08-12 02:00:00,asiaedge-singapore,archive,142.23172801258653,4411,88.87111312365612,674.4916610170317,97.432977595593,1
2022-10-06 01:00:00,asiaedge-singapore,block,123.57238973953662,4534,200.33255864353305,662.5754077472985,98.8065191077972,1
2023-11-16 17:00:00,southindia-dc2,object,132.55140957125627,4390,118.4626590023007,858.0309773499471,99.04505400904002,1
2022-03-02 22:00:00,asiaedge-tokyo,block,119.5506126585563,4438,89.24951007795379,698.3733613039014,97.55128701351356,1
2022-08-16 04:00:00,asiaedge-tokyo,block,74.4099702279407,4575,96.63103070448994,238.88185779355476,98.68110951400553,1
2024-07-10 17:00:00,asiaedge-tokyo,block,109.09840328121567,4484,131.83562774429555,555.426504756361,97.93713566375298,0
2024-06-14 00:00:00,southindia-dc1,block,37.732230095438354,4408,74.64777248803165,237.96888866676738,97.14526394582107,0
2023-07-08 04:00:00,southindia-dc1,object,92.23304291194538,4370,90.55261679769882,643.9063924368935,97.1195385329335,1
2024-10-28 14:00:00,asiaedge-tokyo,object,153.93230717153307,4508,107.07856303626566,126.59088756861365,99.50017330979087,1
2022-03-13 07:00:00,southindia-dc1,archive,,4582,77.54750302729903,582.6481770164996,99.09814739065439,1
2023-05-25 17:00:00,southindia-dc1,archive,161.32955490629024,4431,99.72088854893926,326.90239284098146,98.51548504640498,1
2022-04-21 07:00:00,southindia-dc2,object,121.08787249463207,4476,152.97712545492223,891.1215386271894,96.56228966315119,1
2023-04-26 04:00:00,asiaedge-tokyo,archive,161.1174890709122,4404,116.47590447490398,817.2414783427081,99.13516606501256,1
2023-09-10 03:00:00,southindia-dc2,archive,115.50488857845204,4445,112.51027446553228,,99.33062252370796,1
2023-09-14 20:00:00,southindia-dc1,object,53.635093613852796,4502,112.39308160461546,243.00390264638497,98.51713085245792,1
2022-01-10 17:00:00,asiaedge-tokyo,block,204.0087072574674,4539,171.02315983486483,404.65137622737353,99.94251320116503,1
2023-05-22 08:00:00,southindia-dc2,block,,4436,82.26872377231146,502.8895708202562,96.65706998122572,0
2022-09-23 09:00:00,southindia-dc1,archive,139.0603229655118,4425,80.34892863193241,518.783850914014,99.32707789279229,0
2022-06-24 05:00:00,southindia-dc2,block,,4495,98.58675435044314,450.3624178832672,98.65672462745685,1
2024-01-24 06:00:00,southindia-dc2,block,63.12435370102867,4477,76.61920087257295,654.9842366353901,97.31326134063079,1
2022-06-14 11:00:00,southindia-dc1,archive,184.45676034887134,4504,148.3633328878618,613.0004284047276,97.67893671250779,1
2024-01-30 16:00:00,asiaedge-singapore,archive,79.42569189622021,4508,148.39089574212832,770.5422615939871,97.03334072555639,0
2022-03-18 19:00:00,asiaedge-tokyo,object,67.24726399458993,4493,96.25175660099353,125.29887556163143,99.97064893067623,1
2024-12-10 07:00:00,asiaedge-tokyo,object,,4443,126.17334467410625,124.11869526882302,99.299414606607,1
2022-11-22 01:00:00,southindia-dc1,object,68.69559492340366,4400,132.4722580242788,791.7426521808867,99.15397838459539,0
2023-11-09 20:00:00,asiaedge-tokyo,object,,4430,120.32079842040292,661.6820608900495,97.8776418610127,1
2023-01-23 04:00:00,southindia-dc2,block,60.834240408373894,4536,60.05091490035541,660.9179175288041,98.81732044052451,1
2024-04-27 05:00:00,southindia-dc1,block,248.49300990571106,4553,174.59360675045608,839.3524062683821,97.17759687949189,1
2023-08-08 07:00:00,asiaedge-singapore,object,160.26440231054886,4386,92.36389155426612,80.72357934165011,98.47625454794472,0
2022-09-17 13:00:00,asiaedge-singapore,block,122.14047226235856,4406,77.78006651140794,739.980286802022,98.03895583561963,0
2023-02-18 02:00:00,southindia-dc2,object,405.5617319865292,4529,17.405071040485353,458.4951929205714,99.2758363732347,0
2023-08-12 09:00:00,asiaedge-tokyo,archive,46.505810013122016,4611,174.95048046778848,518.3706347626014,97.82374906973408,1
2024-06-24 14:00:00,southindia-dc2,object,115.6318476287326,4487,121.59244957712869,,99.5287108731919,0
2023-05-19 03:00:00,asiaedge-singapore,object,137.27692697381525,4497,102.7003358500512,328.1488635324911,96.69889290732688,0
2024-09-21 11:00:00,southindia-dc1,archive,346.10695205396894,4475,139.71631224684498,312.0289117172,96.72403745378189,0
2022-02-05 10:00:00,southindia-dc2,archive,133.3093287231617,4472,80.15117430102764,517.8024160762401,97.78202576642238,0
2022-01-24 23:00:00,southindia-dc1,block,272.1101930032006,4549,140.4003794724092,381.34519691985287,97.44446605779858,1
2024-07-23 12:00:00,southindia-dc2,object,139.7140225922996,4420,135.69083549849262,,97.8429316490446,0
2022-12-03 05:00:00,southindia-dc1,block,241.02443993249574,4442,102.55752352938421,209.827023373456,96.74378042289176,0
2024-03-23 03:00:00,asiaedge-singapore,archive,,4362,94.84096653615583,181.3674110251158,98.76506811340784,1
2024-10-02 21:00:00,asiaedge-singapore,archive,122.22880071353579,4554,93.64045079259779,,98.95377198758094,1
2022-01-13 00:00:00,asiaedge-singapore,archive,104.69773331462787,4465,95.99698713801516,826.2392649421896,99.01814260736958,1
2022-10-14 07:00:00,asiaedge-tokyo,object,355.7315708600709,4433,161.16720295816597,645.2349936377634,99.17992881386357,0
2023-04-13 23:00:00,asiaedge-singapore,archive,215.938372973715,4415,163.89531191086127,95.92803817738483,99.46387098670675,0
2024-05-10 01:00:00,asiaedge-singapore,block,322.14950220310305,4584,146.01945734145403,573.8007511262783,98.59628998664284,0
2022-06-22 13:00:00,southindia-dc1,block,43.47085539630172,4524,79.38375999892381,357.95795374811127,98.37626315325907,1
2023-08-17 16:00:00,southindia-dc2,object,,4438,116.86856103435225,638.3021071646357,98.86266632728794,1
2024-12-28 20:00:00,asiaedge-tokyo,block,76.27924335945893,4582,85.59061838719688,697.0985740930496,97.91231907064181,1
2023-06-16 19:00:00,southindia-dc1,block,147.2045416709513,4371,115.47336284945024,327.8893785493136,99.39042497102032,1
2024-08-13 06:00:00,asiaedge-singapore,block,,4506,124.23678124392204,778.3838765437905,97.332336636513,1
2023-10-04 18:00:00,southindia-dc2,archive,185.70500134636728,4488,159.97168669743718,213.03788312736154,98.85520848430497,0
2024-03-15 00:00:00,southindia-dc1,archive,156.28778145014508,4265,148.8346902860786,447.2772988808149,99.87764271748271,1
2023-11-26 18:00:00,southindia-dc1,archive,85.52472278848316,4469,139.6263081941579,311.63544795624273,96.95908269422176,0
2024-10-15 00:00:00,southindia-dc2,object,91.84660350318606,4464,107.96062466438137,129.0614811244053,96.94751822197003,0
2024-11-28 02:00:00,southindia-dc2,archive,120.21155685357104,4399,185.4500747754106,526.4242891950057,98.16895680449021,1
2022-01-12 01:00:00,southindia-dc2,block,210.58612513208607,4512,103.21513145808228,160.23792231253537,99.67532618288288,0
2022-03-25 01:00:00,asiaedge-singapore,archive,,4474,128.55609224309444,882.7514458933434,97.66273888721814,1
2023-11-25 21:00:00,southindia-dc1,object,157.23095666079945,4567,126.05441090607368,174.30800965136825,99.09429765154881,1
2023-10-17 05:00:00,asiaedge-singapore,archive,146.61711377324661,4542,96.33300767644243,822.166865296399,98.61817274829914,1
2024-04-29 19:00:00,asiaedge-tokyo,block,,4384,135.61120225584366,815.662695991909,97.4508560760503,1
2022-03-27 09:00:00,asiaedge-singapore,block,256.0424074449398,4544,136.24662150616246,421.29593695666154,98.00769932706746,1
2023-07-21 15:00:00,southindia-dc2,object,,4502,86.7609726962161,697.7387391384414,96.92170242660757,0
2023-07-04 22:00:00,asiaedge-singapore,block,34.47340499136433,4477,141.47642338327796,891.0095637552643,96.71918390867152,1
2023-05-13 01:00:00,southindia-dc2,archive,73.05174202994368,4510,175.33829031967335,512.4320691995063,99.51666386680962,1
2023-05-06 01:00:00,asiaedge-singapore,archive,,4431,134.6168813131393,450.1516052929352,98.27148126545218,0
2022-02-11 22:00:00,southindia-dc2,block,246.19245205964305,4607,102.11256409594455,406.5345491262389,97.00426951710264,0
2023-01-26 17:00:00,asiaedge-tokyo,archive,160.78352534617412,4456,184.36912637226365,832.2536548308248,99.94493200545327,1
2022-09-12 05:00:00,southindia-dc2,object,128.89272284549813,4452,146.97690906456364,,97.53462530624219,1
2022-09-24 15:00:00,southindia-dc2,archive,122.86603743553401,4586,149.62688490250687,360.7626662270504,98.73385686190429,1
2023-04-29 10:00:00,asiaedge-tokyo,archive,105.57681624402298,4492,142.93747155836311,476.8236869795497,98.81594648184192,0
2022-04-20 08:00:00,southindia-dc1,block,100.03327364377527,4564,116.59272202721972,180.9340004271259,97.56603546126541,0
2022-10-03 05:00:00,asiaedge-tokyo,archive,276.7790403052141,4533,78.57598717407762,145.08910183929513,97.61243166234411,0
2022-09-05 18:00:00,asiaedge-tokyo,archive,225.88812052153528,4431,104.06749419252768,258.32525563622676,98.70043902919215,1
2023-10-14 02:00:00,asiaedge-tokyo,block,185.75299151151128,4450,108.17225081804098,619.4234366614705,99.48433724627151,1
2024-04-11 18:00:00,southindia-dc2,block,185.5366283034341,4521,117.84834003920473,189.57066257473716,97.76387789088015,0
2024-08-19 03:00:00,asiaedge-tokyo,block,201.89691102448552,4523,119.6565516943366,623.1552044250985,99.72336473862732,1
2022-06-27 04:00:00,southindia-dc1,object,191.07042996035236,4443,140.85333970964803,284.14834869381514,96.95641690936155,1
2024-10-09 23:00:00,asiaedge-singapore,block,263.2431350960396,4437,124.90723269156418,227.88594552865712,97.7055957391112,1
2023-11-13 01:00:00,southindia-dc1,archive,174.21404856247472,4570,87.59631344756681,582.8675428572519,99.47993721307972,1
2022-10-01 20:00:00,southindia-dc2,archive,142.88030317790302,4412,95.59871362036355,429.83070888475766,96.52058615799479,1
2023-08-10 14:00:00,asiaedge-singapore,archive,230.98171677075484,4561,119.57524982727044,,97.41507388606148,0
2022-12-05 03:00:00,asiaedge-singapore,archive,49.76875819491526,4581,82.70294068145989,,98.5166952842407,1
2024-08-30 22:00:00,southindia-dc1,block,,4553,66.74275574321142,747.3690425386122,97.47505839065835,0
2024-04-03 02:00:00,asiaedge-tokyo,object,53.63376945837123,4617,88.70605497236208,322.4729223129432,99.19767185852261,0
